PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,elapsedTime,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.02,-34.00797,43.90787,-13.27454,-35.16,43.152,-14.71,-35.16,43.152,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.5473061,-34.00801,43.90484,-13.27416,-34.34632,44.00934,-13.12615,-34.2603,44.01235,-13.06261,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,0.9107132,-34.00784,43.90491,-13.27413,-34.34626,44.00884,-13.12541,-34.26049,44.01274,-13.06392,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.062026,-34.00769,43.90506,-13.27424,-34.34592,44.00891,-13.12453,-34.26031,44.01295,-13.06388,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.197296,-34.00784,43.90515,-13.27463,-34.34606,44.00894,-13.12447,-34.26056,44.0129,-13.06368,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.330313,-34.00808,43.90499,-13.27448,-34.34628,44.00877,-13.12428,-34.26057,44.01283,-13.06362,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.461555,-34.00806,43.90482,-13.27417,-34.34615,44.0088,-13.1243,-34.26028,44.01267,-13.06319,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.599282,-34.00796,43.90491,-13.27432,-34.34603,44.00885,-13.12473,-34.2602,44.01255,-13.06317,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.73334,-34.00789,43.90493,-13.27412,-34.34604,44.00869,-13.12464,-34.26027,44.01223,-13.0625,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,1.89061,-34.00803,43.90476,-13.27413,-34.34633,44.00861,-13.1244,-34.26049,44.0122,-13.06238,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.022943,-34.00766,43.90474,-13.27369,-34.34611,44.0093,-13.12605,-34.26006,44.01239,-13.06249,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.188727,-34.00759,43.90459,-13.27374,-34.34608,44.00954,-13.12687,-34.26014,44.01239,-13.06279,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.322164,-34.00771,43.90456,-13.27359,-34.34655,44.00972,-13.12817,-34.26003,44.01208,-13.06161,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.456543,-34.00761,43.90451,-13.27327,-34.34642,44.00958,-13.12717,-34.2591,44.01175,-13.0598,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.591819,-34.00742,43.90465,-13.27371,-34.34608,44.01097,-13.13253,-34.25856,44.01184,-13.05918,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.727688,-34.00734,43.90486,-13.2737,-34.34557,44.00764,-13.12132,-34.25969,44.00957,-13.05432,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,2.881361,-34.00615,43.90422,-13.27324,-34.34534,44.00717,-13.12024,-34.26001,44.01237,-13.06197,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.016793,-34.00998,43.90463,-13.2745,-34.3454,44.00694,-13.12033,-34.25993,44.01225,-13.06278,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.175083,-34.00436,43.91122,-13.27752,-34.345,44.00701,-13.1193,-34.26039,44.01298,-13.06487,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.300167,-34.01383,43.91869,-13.30647,-34.34429,44.00706,-13.11842,-34.26002,44.01232,-13.06224,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.451251,-34.10115,44.1195,-13.40103,-34.3439,44.00702,-13.11775,-34.25987,44.01171,-13.06065,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.596638,-34.20135,44.3504,-13.47764,-34.34346,44.0072,-13.11681,-34.26,44.01187,-13.06082,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.74049,-34.28221,44.44405,-13.51657,-34.34298,44.00758,-13.11567,-34.26009,44.01214,-13.06091,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,3.907988,-34.264,44.57113,-13.54918,-34.34273,44.00809,-13.11434,-34.2605,44.01257,-13.06118,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.072462,-34.22246,44.76995,-13.58627,-34.34254,44.00874,-13.11302,-34.26112,44.01296,-13.06145,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.207304,-34.17325,44.90766,-13.6667,-34.34224,44.0093,-13.11193,-34.26171,44.01314,-13.06172,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.34087,-34.24428,45.04853,-13.8182,-34.34226,44.00987,-13.11069,-34.26245,44.01326,-13.06193,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.478486,-34.3794,45.0521,-13.94236,-34.34252,44.01049,-13.10932,-34.26346,44.01342,-13.06209,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.644993,-34.49231,44.97227,-13.95585,-34.34277,44.01124,-13.10772,-34.26474,44.01369,-13.06254,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.798856,-34.49586,44.93849,-13.85446,-34.34327,44.01199,-13.10596,-34.26616,44.0141,-13.06318,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,4.950313,-34.51723,44.95077,-13.76227,-35.16,43.14921,-14.71,-34.26767,44.01455,-13.06379,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.102307,-34.51546,44.89294,-13.68388,-35.16,43.14921,-14.71,-34.26936,44.01499,-13.06449,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.25639,-34.49968,44.83142,-13.66064,-35.16,43.14921,-14.71,-34.27129,44.0155,-13.06541,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.381514,-34.49431,44.80638,-13.64864,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.518708,-34.47667,44.81463,-13.62978,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.66778,-34.46598,44.801,-13.59897,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.817775,-34.45597,44.79468,-13.53725,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,5.983932,-34.43784,44.77582,-13.46103,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.130622,-34.40938,44.744,-13.39775,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.284034,-34.36168,44.7199,-13.35063,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.412343,-34.32827,44.71438,-13.32536,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.54846,-34.3093,44.71461,-13.3219,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.681343,-34.3012,44.71147,-13.31906,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.826835,-34.29887,44.71138,-13.32529,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,6.951654,-34.29211,44.71417,-13.34408,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.11569,-34.28836,44.71951,-13.36903,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.25025,-34.29378,44.7371,-13.40178,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.403812,-34.30548,44.75926,-13.45171,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.556949,-34.31701,44.78332,-13.55479,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.734164,-34.31644,44.80777,-13.70543,-35.16,43.14921,-14.71,-35.16,43.14921,-14.71,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,7.891682,-34.30648,44.83183,-13.81116,-35.16,43.14921,-14.71,-34.07285,44.35042,-13.64856,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.05002,-34.30385,44.84756,-13.87701,-34.37871,44.39529,-13.52571,-34.03613,44.34095,-13.75922,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.212299,-34.28763,44.85273,-13.86884,-34.29759,44.40438,-13.54438,-33.97977,44.33999,-13.80238,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.352774,-34.21615,44.8522,-13.83361,-34.17845,44.41671,-13.5387,-33.90076,44.36367,-13.79559,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.48775,-34.10417,44.85192,-13.79187,-34.04321,44.42686,-13.51863,-33.794,44.37844,-13.76936,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.661716,-33.90666,44.84921,-13.74679,-33.83428,44.43213,-13.4911,-33.59217,44.3838,-13.73657,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.8302,-33.62667,44.84866,-13.73367,-33.55753,44.42653,-13.48394,-33.32129,44.38588,-13.73483,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,8.992861,-33.30923,44.84654,-13.72641,-33.24259,44.42915,-13.48447,-33.00648,44.38385,-13.73892,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.161368,-32.9926,44.84494,-13.72263,-32.92513,44.4299,-13.48021,-32.6834,44.38023,-13.74567,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.321559,-32.67642,44.84437,-13.72111,-32.60814,44.43119,-13.48055,-32.36153,44.37926,-13.75464,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.46209,-32.39275,44.84375,-13.72192,-32.32194,44.43139,-13.48677,-32.08785,44.38237,-13.75981,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.624831,-32.0755,44.95482,-13.72167,-32.00224,44.54207,-13.49288,-31.78529,44.49598,-13.76371,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.791839,-31.73961,44.94246,-13.7198,-31.66188,44.529,-13.49428,-31.46615,44.48677,-13.76083,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.929405,-31.46948,44.91903,-13.71591,-31.38293,44.50356,-13.49361,-31.21182,44.46642,-13.75291,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.09252,-31.13595,44.83916,-13.70719,-31.05262,44.42301,-13.48405,-30.89829,44.38964,-13.7378,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.26025,-30.80549,44.83865,-13.69467,-30.72391,44.42462,-13.47097,-30.57682,44.39425,-13.72236,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.42263,-30.47879,44.83772,-13.68032,-30.38895,44.42174,-13.45887,-30.26908,44.39897,-13.70017,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.59462,-30.18297,44.83831,-13.66679,-30.09476,44.42289,-13.44603,-29.99451,44.40527,-13.68318,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.76053,-29.8127,44.83829,-13.6507,-29.72951,44.42292,-13.43008,-29.64769,44.41114,-13.66403,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.92859,-29.51744,44.83835,-13.63577,-29.43039,44.42157,-13.41617,-29.3797,44.41631,-13.64274,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.10296,-29.17006,44.83905,-13.6125,-29.08183,44.42133,-13.39377,-29.06279,44.4232,-13.612,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.2686,-28.79964,44.83911,-13.57368,-28.69888,44.4173,-13.35028,-29.56585,43.14921,-14.3705,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.42781,-28.48449,44.83993,-13.51427,-28.38201,44.41533,-13.29435,-28.16936,44.38857,-13.6067,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.56121,-28.2911,44.84183,-13.35036,-28.18551,44.41483,-13.13624,-27.96899,44.38235,-13.44208,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.73494,-28.61565,44.84368,-13.31378,-28.50245,44.4151,-13.10892,-28.28256,44.37809,-13.39488,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.90647,-28.94852,44.84435,-13.41696,-28.83045,44.41529,-13.21612,-28.60256,44.36961,-13.46968,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.07189,-29.26332,44.84339,-13.53985,-29.1441,44.41427,-13.33729,-28.91228,44.36378,-13.57667,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.23882,-29.57377,44.83816,-13.66476,-29.45407,44.41297,-13.46206,-29.22289,44.36329,-13.698,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.40009,-29.87823,44.8356,-13.79258,-29.7561,44.40955,-13.59054,-29.53321,44.36618,-13.83048,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.54044,-30.13566,44.83616,-13.91093,-30.00237,44.39573,-13.71084,-29.80249,44.372,-13.93423,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.68406,-30.37525,44.83696,-14.04386,-30.22653,44.37955,-13.85588,-30.06884,44.38097,-14.04164,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.84821,-30.65786,44.83725,-14.22723,-30.49851,44.37431,-14.05544,-30.38208,44.39325,-14.18583,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.00304,-30.71856,44.83723,-14.3159,-30.55582,44.36847,-14.15159,-30.46204,44.39347,-14.23316,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.15851,-30.71953,44.83814,-14.31114,-30.55538,44.36459,-14.15044,-30.4731,44.39221,-14.21716,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.29351,-30.72023,44.83836,-14.3073,-30.55355,44.36434,-14.14922,-30.48025,44.39053,-14.2092,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.42673,-30.72181,44.83838,-14.30393,-30.55291,44.36182,-14.14742,-30.48833,44.38759,-14.20105,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.55965,-30.7248,44.83835,-14.30108,-30.55219,44.36366,-14.14806,-30.49683,44.3816,-14.19597,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.73435,-30.6514,44.85196,-14.29825,-30.49242,44.37759,-14.12418,-30.43433,44.39924,-14.22729,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.89808,-30.65316,44.83379,-14.30201,-30.50502,44.35515,-14.10573,-30.45111,44.37321,-14.19737,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.05457,-30.65376,44.83,-14.31319,-30.51818,44.35582,-14.10377,-30.47178,44.39388,-14.25423,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.20836,-30.66361,44.83004,-14.30716,-30.53078,44.35709,-14.10685,-30.48593,44.39392,-14.25447,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.35948,-30.65194,44.86224,-14.2953,-30.53772,44.35481,-14.10838,-30.47821,44.35905,-14.15446,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.4969,-30.64825,44.92632,-14.30699,-30.54293,44.35413,-14.10926,-30.48372,44.35653,-14.15223,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.66731,-30.66137,44.89057,-14.30087,-30.55491,44.35401,-14.10182,-30.49446,44.36005,-14.15803,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.81845,-30.6757,44.86785,-14.28878,-30.56473,44.35392,-14.09026,-30.50132,44.36481,-14.16001,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,14.96884,-30.66932,44.87199,-14.27967,-30.57863,44.35086,-14.07874,-30.5112,44.36678,-14.1556,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.12077,-30.6736,44.86457,-14.25645,-30.60683,44.35078,-14.05417,-30.52727,44.37571,-14.13279,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.25588,-30.67943,44.85572,-14.22992,-30.6438,44.3546,-14.02977,-30.54431,44.38591,-14.10401,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.41113,-30.68027,44.83931,-14.17816,-30.6722,44.34671,-13.99154,-30.52173,44.38816,-14.07387,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.56683,-30.66835,44.82161,-14.09644,-30.65196,44.32655,-13.93253,-30.42877,44.3841,-14.03156,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.7081,-30.66254,44.80857,-14.00283,-30.62813,44.28904,-13.84471,-30.3274,44.35813,-13.94369,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,15.85673,-30.65229,44.80275,-13.90362,-30.58844,44.19232,-13.72885,-30.11626,44.34099,-13.97662,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.00308,-30.63177,44.79349,-13.80625,-30.54596,44.09764,-13.62568,-29.94788,44.25935,-13.88014,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.16789,-30.60689,44.77538,-13.73059,-30.51904,44.03176,-13.54747,-30.0719,44.07251,-13.49565,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.31169,-30.58331,44.76002,-13.69217,-30.52532,44.0373,-13.54525,-29.96087,44.08971,-13.50058,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.44175,-30.57259,44.7504,-13.6887,-30.40978,44.04631,-13.46724,-29.84876,44.12438,-13.56274,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.57315,-30.56576,44.74621,-13.69668,-30.39842,43.83311,-13.32956,-29.71009,44.17582,-13.63276,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.71039,-30.56575,44.7404,-13.72108,-30.39633,43.82875,-13.32548,-29.56963,44.22364,-13.68947,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,16.866,-30.5917,44.74568,-13.78015,-30.39633,43.82875,-13.32548,-29.46093,44.27105,-13.76272,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.03355,-30.62253,44.76632,-13.83059,-30.39633,43.82875,-13.32548,-29.28272,44.3469,-13.85396,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.15404,-30.64613,44.77691,-13.86107,-30.39633,43.82875,-13.32548,-29.17044,44.41238,-13.91219,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.28531,-30.65027,44.78976,-13.89412,-30.39633,43.82875,-13.32548,-29.09597,44.4707,-13.95223,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.40556,-30.63411,44.81091,-13.92338,-30.39633,43.82875,-13.32548,-29.03847,44.53707,-13.98534,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.55568,-30.60605,44.83221,-13.94119,-30.39633,43.82875,-13.32548,-29.00573,44.61472,-14.00898,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.7024,-30.58968,44.81276,-13.93566,-30.39633,43.82875,-13.32548,-31.15612,44.47206,-14.16463,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.84066,-30.58061,44.75608,-13.90778,-30.39633,43.82875,-13.32548,-31.43968,44.52797,-14.16595,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,17.99992,-30.5779,44.66899,-13.86758,-30.39633,43.82875,-13.32548,-31.85552,44.60263,-14.15341,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,18.15713,-30.59756,44.58432,-13.84202,-31.37121,43.14921,-15.13365,-32.32951,44.68059,-14.12586,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,18.31478,-30.63335,44.52387,-13.83384,-31.37121,43.14921,-15.13365,-32.86956,44.76262,-14.08307,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,18.48784,-30.6995,44.48127,-13.84713,-31.37121,43.14921,-15.13365,-33.53906,44.85705,-14.01873,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,18.65568,-30.82138,44.45621,-13.86602,-31.37121,43.14921,-15.13365,-34.25492,44.95184,-13.94078,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,18.81744,-30.84381,44.46186,-13.80864,-30.44466,44.01217,-13.47888,-34.97655,45.04976,-13.78636,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,18.96124,-30.89027,44.45232,-13.80208,-30.4438,44.01188,-13.47733,-35.69151,45.1346,-13.69582,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.12535,-30.91928,44.44309,-13.79256,-30.44334,44.01132,-13.47528,-36.5965,45.23695,-13.57576,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.28736,-30.93306,44.43443,-13.78168,-30.44298,44.01099,-13.47481,-31.30879,43.14921,-15.07276,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.4278,-30.93645,44.43118,-13.77866,-30.44303,44.01107,-13.47519,-31.30879,43.14921,-15.07276,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.554,-30.93914,44.43156,-13.77942,-30.4435,44.01129,-13.476,-31.30879,43.14921,-15.07276,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.68952,-30.93894,44.43076,-13.78312,-30.4434,44.01126,-13.47605,-31.30879,43.14921,-15.07276,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.8214,-30.94041,44.43114,-13.78761,-30.44346,44.01139,-13.47574,-31.30879,43.14921,-15.07276,
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,19.9575,-30.94431,44.43119,-13.79115,-30.44326,44.01157,-13.47544,-31.30879,43.14921,-15.07276,
